geneID,transcriptID,protID
ENSG00000004059,ENST00000000233,sp|P84085|ARF5_HUMAN
ENSG00000100314,ENST00000216144,sp|Q86V35|CABP7_HUMAN
ENSG00000100324,ENST00000216160,sp|Q15750|TAB1_HUMAN
ENSG00000100344,ENST00000216180,sp|Q9NST1|PLPL3_HUMAN
ENSG00000100345,ENST00000216181,sp|P35579|MYH9_HUMAN
ENSG00000100348,ENST00000216185,sp|Q99757|THIOM_HUMAN
ENSG00000100353,ENST00000216190,sp|O15371|EIF3D_HUMAN
ENSG00000100373,ENST00000216211,sp|O75631|UPK3A_HUMAN
ENSG00000100376,ENST00000216214,sp|Q9NWS6|F118A_HUMAN
ENSG00000100380,ENST00000216218,sp|P50502|F10A1_HUMAN
ENSG00000100385,ENST00000216223,sp|P14784|IL2RB_HUMAN
ENSG00000100387,ENST00000216225,sp|P62877|RBX1_HUMAN
ENSG00000100395,ENST00000216237,sp|Q969R5|LMBL2_HUMAN
ENSG00000100399,ENST00000216241,sp|Q6NUI6|CHADL_HUMAN
ENSG00000100410,ENST00000216252,sp|Q7RTV0|PHF5A_HUMAN
ENSG00000100412,ENST00000216254,sp|Q99798|ACON_HUMAN
ENSG00000100417,ENST00000216259,sp|Q92871|PMM1_HUMAN
ENSG00000100422,ENST00000216264,sp|Q8TCT0|CERK1_HUMAN
ENSG00000100425,ENST00000216267,sp|O95696|BRD1_HUMAN
ENSG00000100426,ENST00000216268,sp|O75132|ZBED4_HUMAN
ENSG00000100429,ENST00000216271,sp|Q969S8|HDA10_HUMAN
ENSG00000129465,ENST00000216274,sp|Q9Y572|RIPK3_HUMAN
ENSG00000090060,ENST00000216277,sp|P51003|PAPOA_HUMAN
ENSG00000080824,ENST00000216281,sp|P07900|HS90A_HUMAN
ENSG00000087303,ENST00000216286,sp|Q14112|NID2_HUMAN
ENSG00000023608,ENST00000216294,sp|Q16533|SNPC1_HUMAN
ENSG00000092201,ENST00000216297,sp|Q9Y5B9|SP16H_HUMAN
ENSG00000100442,ENST00000216330,sp|Q00688|FKBP3_HUMAN
ENSG00000100448,ENST00000216336,sp|P08311|CATG_HUMAN
ENSG00000100450,ENST00000216338,sp|P20718|GRAH_HUMAN
ENSG00000100453,ENST00000216341,sp|P10144|GRAB_HUMAN
ENSG00000100479,ENST00000216367,sp|P56282|DPOE2_HUMAN
ENSG00000100485,ENST00000216373,sp|Q07890|SOS2_HUMAN
ENSG00000100504,ENST00000216392,sp|P06737|PYGL_HUMAN
ENSG00000100522,ENST00000216410,sp|Q96EK6|GNA1_HUMAN
ENSG00000100528,ENST00000216416,sp|O95406|CNIH1_HUMAN
ENSG00000100532,ENST00000216420,sp|Q99675|CGRF1_HUMAN
ENSG00000100554,ENST00000216442,sp|Q9Y5K8|VATD_HUMAN
ENSG00000100557,ENST00000216445,sp|Q9NVL8|CC198_HUMAN
ENSG00000100558,ENST00000216446,sp|Q9NYT0|PLEK2_HUMAN
ENSG00000100564,ENST00000216452,sp|Q14442|PIGH_HUMAN
ENSG00000100567,ENST00000216455,sp|P25788|PSA3_HUMAN
ENSG00000100580,ENST00000216468,sp|Q6PL24|TMED8_HUMAN
ENSG00000100583,ENST00000216471,sp|Q9P1V8|SAM15_HUMAN
ENSG00000100591,ENST00000216479,sp|O95433|AHSA1_HUMAN
ENSG00000100596,ENST00000216484,sp|O15270|SPTC2_HUMAN
ENSG00000100599,ENST00000216487,sp|Q8TB24|RIN3_HUMAN
ENSG00000100601,ENST00000216489,sp|Q13686|ALKB1_HUMAN
ENSG00000100604,ENST00000216492,sp|P10645|CMGA_HUMAN
ENSG00000100612,ENST00000216500,sp|Q9Y394|DHRS7_HUMAN
ENSG00000100625,ENST00000216513,sp|Q9UIU6|SIX4_HUMAN
ENSG00000100652,ENST00000216540,sp|Q14973|NTCP_HUMAN
ENSG00000100664,ENST00000216554,sp|P55010|IF5_HUMAN
ENSG00000100739,ENST00000216629,sp|P46663|BKRB1_HUMAN
ENSG00000100749,ENST00000216639,sp|Q99986|VRK1_HUMAN
ENSG00000100836,ENST00000216727,sp|Q86U42|PABP2_HUMAN
ENSG00000100842,ENST00000216733,sp|O43281|EFS_HUMAN
ENSG00000100865,ENST00000216756,sp|Q9BW66|CINP_HUMAN
ENSG00000100889,ENST00000216780,sp|Q16822|PCKGM_HUMAN
ENSG00000100906,ENST00000216797,sp|P25963|IKBA_HUMAN
ENSG00000100911,ENST00000216802,sp|Q9UL46|PSME2_HUMAN
ENSG00000100916,ENST00000216807,sp|Q5PSV4|BRM1L_HUMAN
ENSG00000100941,ENST00000216832,sp|Q9H307|PININ_HUMAN
ENSG00000019186,ENST00000216862,sp|Q07973|CP24A_HUMAN
ENSG00000132670,ENST00000216877,sp|P18433|PTPRA_HUMAN
ENSG00000088833,ENST00000216879,sp|Q9UNZ2|NSF1C_HUMAN
ENSG00000100994,ENST00000216962,sp|P11216|PYGB_HUMAN
ENSG00000101000,ENST00000216968,sp|Q9UNN8|EPCR_HUMAN
ENSG00000101057,ENST00000217026,sp|P10244|MYBB_HUMAN
ENSG00000101074,ENST00000217043,sp|Q9H3Y0|CRSPL_HUMAN
ENSG00000101115,ENST00000217086,sp|Q9UJQ4|SALL4_HUMAN
ENSG00000101138,ENST00000217109,sp|Q05048|CSTF1_HUMAN
ENSG00000101160,ENST00000217131,sp|Q9UBR2|CATZ_HUMAN
ENSG00000101162,ENST00000217133,sp|Q9H4B7|TBB1_HUMAN
ENSG00000101187,ENST00000217159,sp|Q96BD0|SO4A1_HUMAN
ENSG00000101197,ENST00000217169,sp|Q96CA5|BIRC7_HUMAN
ENSG00000185019,ENST00000217173,sp|O94941|RNF37_HUMAN
ENSG00000101210,ENST00000217182,sp|Q05639|EF1A2_HUMAN
ENSG00000125508,ENST00000217188,sp|Q9H3Y6|SRMS_HUMAN
ENSG00000101255,ENST00000217233,sp|Q96RU7|TRIB3_HUMAN
ENSG00000101266,ENST00000217244,sp|P68400|CSK21_HUMAN
ENSG00000172264,ENST00000217246,sp|A1Z1Q3|MACD2_HUMAN
ENSG00000101282,ENST00000217260,sp|Q2I0M5|RSPO4_HUMAN
ENSG00000101292,ENST00000217270,sp|Q8NFJ6|PKR2_HUMAN
ENSG00000101311,ENST00000217289,sp|Q9BQL6|FERM1_HUMAN
ENSG00000101327,ENST00000217305,sp|P01213|PDYN_HUMAN
ENSG00000101391,ENST00000346416,sp|Q96SZ6|CK5P1_HUMAN
ENSG00000101400,ENST00000217381,sp|Q13424|SNTA1_HUMAN
ENSG00000101405,ENST00000217386,sp|P01178|NEU1_HUMAN
ENSG00000101421,ENST00000217402,sp|Q9H444|CHM4B_HUMAN
ENSG00000129988,ENST00000217407,sp|P18428|LBP_HUMAN
ENSG00000101438,ENST00000217420,sp|Q9H598|VIAAT_HUMAN
ENSG00000101441,ENST00000217423,sp|P01036|CYTS_HUMAN
ENSG00000101444,ENST00000217426,sp|P23526|SAHH_HUMAN
ENSG00000101446,ENST00000217428,sp|P49223|SPIT3_HUMAN
ENSG00000101464,ENST00000217446,sp|Q9H490|PIGU_HUMAN
ENSG00000101473,ENST00000217455,sp|O14734|ACOT8_HUMAN
ENSG00000101474,ENST00000217456,sp|Q9HDC9|APMAP_HUMAN
ENSG00000091164,ENST00000217515,sp|O43396|TXNL1_HUMAN
ENSG00000101695,ENST00000217740,sp|Q96EQ8|RN125_HUMAN
ENSG00000067829,ENST00000217901,sp|P51553|IDH3G_HUMAN
ENSG00000077713,ENST00000217909,sp|Q8WUT9|S2543_HUMAN
ENSG00000101825,ENST00000217939,sp|Q9NR99|MXRA5_HUMAN
ENSG00000101842,ENST00000217957,sp|Q86XK7|VSIG1_HUMAN
ENSG00000101843,ENST00000217958,sp|O75832|PSD10_HUMAN
ENSG00000101856,ENST00000217971,sp|O00264|PGRC1_HUMAN
ENSG00000101883,ENST00000217999,sp|Q8NHV9|RHXF1_HUMAN
ENSG00000101890,ENST00000218006,sp|P51841|GUC2F_HUMAN
ENSG00000101892,ENST00000218008,sp|Q9UN42|AT1B4_HUMAN
ENSG00000101916,ENST00000218032,sp|Q9NR97|TLR8_HUMAN
ENSG00000101958,ENST00000218075,sp|P23416|GLRA2_HUMAN
ENSG00000101981,ENST00000218099,sp|P00740|FA9_HUMAN
ENSG00000101986,ENST00000218104,sp|P33897|ABCD1_HUMAN
ENSG00000085185,ENST00000218147,sp|Q5H9F3|BCORL_HUMAN
ENSG00000102057,ENST00000218176,sp|Q9NSA2|KCND1_HUMAN
ENSG00000102109,ENST00000218230,sp|Q9UHG2|PCS1N_HUMAN
ENSG00000102128,ENST00000218249,sp|P0C0E4|RB40L_HUMAN
ENSG00000102195,ENST00000218316,sp|Q13585|MTR1L_HUMAN
ENSG00000102218,ENST00000218340,sp|O75695|XRP2_HUMAN
ENSG00000102226,ENST00000218348,sp|P51784|UBP11_HUMAN
ENSG00000102241,ENST00000218364,sp|O43719|HTSF1_HUMAN
ENSG00000102265,ENST00000218388,sp|P01033|TIMP1_HUMAN
ENSG00000102313,ENST00000218436,sp|Q6UXX5|ITIH6_HUMAN
ENSG00000102393,ENST00000218516,sp|P06280|AGAL_HUMAN
ENSG00000102471,ENST00000218652,sp|Q9NV92|NFIP2_HUMAN
ENSG00000102539,ENST00000218721,sp|O43193|MTLR_HUMAN
ENSG00000102683,ENST00000218867,sp|Q13326|SGCG_HUMAN
ENSG00000102710,ENST00000350612,sp|Q8NEM7|SP20H_HUMAN
ENSG00000102796,ENST00000218981,sp|A0PJE2|DHR12_HUMAN
ENSG00000102837,ENST00000219022,sp|Q6UX06|OLFM4_HUMAN
ENSG00000065057,ENST00000219066,sp|P78549|NTH_HUMAN
ENSG00000006194,ENST00000219069,sp|O14978|ZN263_HUMAN
ENSG00000087245,ENST00000219070,sp|P08253|MMP2_HUMAN
ENSG00000091651,ENST00000219097,sp|Q9Y5N6|ORC6_HUMAN
ENSG00000125149,ENST00000219139,sp|Q9BSU1|PHAF1_HUMAN
ENSG00000102879,ENST00000219150,sp|P31146|COR1A_HUMAN
ENSG00000102891,ENST00000219162,sp|P47944|MT4_HUMAN
ENSG00000102898,ENST00000219169,sp|P61970|NTF2_HUMAN
ENSG00000102924,ENST00000219197,sp|P23435|CBLN1_HUMAN
ENSG00000102931,ENST00000219204,sp|Q9Y2Y0|AR2BP_HUMAN
ENSG00000102934,ENST00000219207,sp|Q9Y342|PLLP_HUMAN
ENSG00000102962,ENST00000219235,sp|O00626|CCL22_HUMAN
ENSG00000102967,ENST00000219240,sp|Q02127|PYRD_HUMAN
ENSG00000102970,ENST00000219244,sp|Q92583|CCL17_HUMAN
ENSG00000102978,ENST00000219252,sp|P19387|RPB3_HUMAN
ENSG00000102981,ENST00000219255,sp|Q9NPB6|PAR6A_HUMAN
ENSG00000102996,ENST00000219271,sp|P51511|MMP15_HUMAN
ENSG00000103005,ENST00000219281,sp|Q9BQ65|USB1_HUMAN
ENSG00000103021,ENST00000219299,sp|Q9H0I3|CC113_HUMAN
ENSG00000103024,ENST00000219302,sp|Q13232|NDK3_HUMAN
ENSG00000103035,ENST00000219313,sp|P51665|PSMD7_HUMAN
ENSG00000103056,ENST00000219334,sp|Q9NY59|NSMA2_HUMAN
ENSG00000103064,ENST00000219343,sp|Q92536|YLAT2_HUMAN
ENSG00000103066,ENST00000219345,sp|Q8NCC3|PAG15_HUMAN
ENSG00000103089,ENST00000219368,sp|Q7L5A8|FA2H_HUMAN
ENSG00000103121,ENST00000219400,sp|Q9NRP2|COXM2_HUMAN
ENSG00000185615,ENST00000219406,sp|Q13087|PDIA2_HUMAN
ENSG00000242173,ENST00000219409,sp|Q99819|GDIR3_HUMAN
ENSG00000103160,ENST00000219439,sp|Q3SXM5|HSDL1_HUMAN
ENSG00000103175,ENST00000219454,sp|Q9HC57|WFDC1_HUMAN
ENSG00000103194,ENST00000219473,sp|Q14694|UBP10_HUMAN
ENSG00000103199,ENST00000219478,sp|O60304|ZN500_HUMAN
ENSG00000103202,ENST00000219479,sp|O00746|NDKM_HUMAN
ENSG00000242612,ENST00000219481,sp|Q9NUI1|DECR2_HUMAN
ENSG00000103266,ENST00000219548,sp|Q9UNE7|CHIP_HUMAN
ENSG00000103313,ENST00000219596,sp|O15553|MEFV_HUMAN
ENSG00000103326,ENST00000219611,sp|O75808|CAN15_HUMAN
ENSG00000103375,ENST00000219660,sp|O94778|AQP8_HUMAN
ENSG00000103404,ENST00000219689,sp|Q70CQ4|UBP31_HUMAN
ENSG00000103460,ENST00000219746,sp|O15405|TOX3_HUMAN
ENSG00000103495,ENST00000219782,sp|P56270|MAZ_HUMAN
ENSG00000103502,ENST00000219789,sp|O14735|CDIPT_HUMAN
ENSG00000103550,ENST00000219837,sp|Q1ED39|KNOP1_HUMAN
ENSG00000174197,ENST00000219905,sp|Q8IWI9|MGAP_HUMAN
ENSG00000103569,ENST00000219919,sp|O43315|AQP9_HUMAN
ENSG00000103653,ENST00000220003,sp|P41240|CSK_HUMAN
ENSG00000103707,ENST00000220058,sp|Q96DP5|FMT_HUMAN
ENSG00000103710,ENST00000220062,sp|Q9NYN1|RASLC_HUMAN
ENSG00000103811,ENST00000220166,sp|P09668|CATH_HUMAN
ENSG00000103888,ENST00000220244,sp|Q8WUJ3|CEMIP_HUMAN
ENSG00000103966,ENST00000220325,sp|Q9H223|EHD4_HUMAN
ENSG00000104055,ENST00000220420,sp|O43548|TGM5_HUMAN
ENSG00000104112,ENST00000220478,sp|Q8WXD2|SCG3_HUMAN
ENSG00000104129,ENST00000220496,sp|Q9NVM6|DJC17_HUMAN
ENSG00000104140,ENST00000220507,sp|Q96L33|RHOV_HUMAN
ENSG00000104142,ENST00000220509,sp|Q9P253|VPS18_HUMAN
ENSG00000104147,ENST00000220514,sp|O43482|MS18B_HUMAN
ENSG00000104164,ENST00000220531,sp|Q9UL45|BL1S6_HUMAN
ENSG00000012232,ENST00000220562,sp|O43909|EXTL3_HUMAN
ENSG00000123908,ENST00000220592,sp|Q9UKV8|AGO2_HUMAN
ENSG00000076641,ENST00000220597,sp|Q9NWQ8|PHAG1_HUMAN
ENSG00000042832,ENST00000220616,sp|P01266|THYG_HUMAN
ENSG00000104221,ENST00000220659,sp|Q9HAW0|BRF2_HUMAN
ENSG00000104231,ENST00000220669,sp|Q8TCF1|ZFAN1_HUMAN
ENSG00000104237,ENST00000220676,sp|P56715|RP1_HUMAN
ENSG00000104312,ENST00000220751,sp|O43353|RIPK2_HUMAN
ENSG00000104324,ENST00000220763,sp|Q9Y646|CBPQ_HUMAN
ENSG00000104325,ENST00000220764,sp|Q16698|DECR_HUMAN
ENSG00000104332,ENST00000220772,sp|Q8N474|SFRP1_HUMAN
ENSG00000104368,ENST00000220809,sp|P00750|TPA_HUMAN
ENSG00000104371,ENST00000220812,sp|Q9UBT3|DKK4_HUMAN
ENSG00000104381,ENST00000220822,sp|Q8TB36|GDAP1_HUMAN
ENSG00000104408,ENST00000220849,sp|P60228|EIF3E_HUMAN
ENSG00000104412,ENST00000220853,sp|Q15006|EMC2_HUMAN
ENSG00000104435,ENST00000220876,sp|Q93045|STMN2_HUMAN
ENSG00000104472,ENST00000220913,sp|Q9NRG0|CHRC1_HUMAN
ENSG00000104490,ENST00000220931,sp|P61601|NCALD_HUMAN
ENSG00000104499,ENST00000220940,sp|Q99445|GML_HUMAN
ENSG00000104643,ENST00000221086,sp|Q96QG7|MTMR9_HUMAN
ENSG00000104671,ENST00000221114,sp|O00399|DCTN6_HUMAN
ENSG00000104687,ENST00000221130,sp|P00390|GSHR_HUMAN
ENSG00000104689,ENST00000221132,sp|O00220|TR10A_HUMAN
ENSG00000104695,ENST00000221138,sp|P62714|PP2AB_HUMAN
ENSG00000104722,ENST00000221166,sp|P07197|NFM_HUMAN
ENSG00000104756,ENST00000221200,sp|Q7L273|KCTD9_HUMAN
ENSG00000088038,ENST00000221232,sp|O75175|CNOT3_HUMAN
ENSG00000077348,ENST00000221233,sp|Q9NQT4|EXOS5_HUMAN
ENSG00000032444,ENST00000221249,sp|Q8IY17|PLPL6_HUMAN
ENSG00000006712,ENST00000221265,sp|Q8N7H5|PAF1_HUMAN
ENSG00000076944,ENST00000221283,sp|Q15833|STXB2_HUMAN
ENSG00000167384,ENST00000221327,sp|Q9UJW8|ZN180_HUMAN
ENSG00000104804,ENST00000221399,sp|O00295|TULP2_HUMAN
ENSG00000104808,ENST00000221403,sp|Q9UQ10|DHDH_HUMAN
ENSG00000104823,ENST00000221418,sp|Q13011|ECH1_HUMAN
ENSG00000104824,ENST00000221419,sp|P14866|HNRPL_HUMAN
ENSG00000104835,ENST00000221431,sp|Q9NP81|SYSM_HUMAN
ENSG00000104848,ENST00000221444,sp|Q96RP8|KCNA7_HUMAN
ENSG00000104856,ENST00000221452,sp|Q01201|RELB_HUMAN
ENSG00000104863,ENST00000221459,sp|Q9HAP6|LIN7B_HUMAN
ENSG00000104866,ENST00000221462,sp|O75864|PPR37_HUMAN
ENSG00000104870,ENST00000221466,sp|P55899|FCGRN_HUMAN
ENSG00000104879,ENST00000221476,sp|P06732|KCRM_HUMAN
ENSG00000104883,ENST00000221480,sp|Q96HA9|PX11C_HUMAN
ENSG00000104888,ENST00000221485,sp|Q9P2U7|VGLU1_HUMAN
ENSG00000104889,ENST00000221486,sp|O75792|RNH2A_HUMAN
ENSG00000104897,ENST00000221494,sp|Q15428|SF3A2_HUMAN
ENSG00000104899,ENST00000221496,sp|P03971|MIS_HUMAN
ENSG00000104901,ENST00000221498,sp|Q9UK85|DKKL1_HUMAN
ENSG00000104918,ENST00000221515,sp|Q9HD89|RETN_HUMAN
ENSG00000104941,ENST00000221538,sp|Q9H0K4|RSH6A_HUMAN
ENSG00000104946,ENST00000221543,sp|Q9HA65|TBC17_HUMAN
ENSG00000104969,ENST00000221566,sp|O43765|SGTA_HUMAN
ENSG00000104976,ENST00000221573,sp|Q13487|SNPC2_HUMAN
ENSG00000179943,ENST00000221665,sp|Q96SL8|FIZ1_HUMAN
ENSG00000105072,ENST00000221671,sp|Q9H6X5|CS044_HUMAN
ENSG00000186115,ENST00000221700,sp|P78329|CP4F2_HUMAN
ENSG00000105131,ENST00000221730,sp|Q9H6B9|EPHX3_HUMAN
ENSG00000105143,ENST00000221742,sp|P48664|EAA4_HUMAN
ENSG00000105198,ENST00000221797,sp|Q9UHV8|PP13_HUMAN
ENSG00000105202,ENST00000221801,sp|P22087|FBRL_HUMAN
ENSG00000105205,ENST00000221804,sp|Q05315|LEG10_HUMAN
ENSG00000105246,ENST00000221847,sp|Q14213|IL27B_HUMAN
ENSG00000105254,ENST00000221855,sp|Q99426|TBCB_HUMAN
ENSG00000105255,ENST00000221856,sp|Q9BTV5|FSD1_HUMAN
ENSG00000105258,ENST00000221859,sp|P36954|RPB9_HUMAN
ENSG00000105290,ENST00000221891,sp|P51693|APLP1_HUMAN
ENSG00000105321,ENST00000221922,sp|Q9Y3X0|CCDC9_HUMAN
ENSG00000105341,ENST00000221943,sp|Q9NW81|DMAC2_HUMAN
ENSG00000105352,ENST00000221954,sp|O75871|CEAM4_HUMAN
ENSG00000105355,ENST00000221957,sp|O60664|PLIN3_HUMAN
ENSG00000105369,ENST00000221972,sp|P11912|CD79A_HUMAN
ENSG00000105374,ENST00000221978,sp|Q16617|NKG7_HUMAN
ENSG00000105376,ENST00000221980,sp|Q9UMF0|ICAM5_HUMAN
ENSG00000105388,ENST00000221992,sp|P06731|CEAM5_HUMAN
ENSG00000105398,ENST00000222002,sp|Q06520|ST2A1_HUMAN
ENSG00000105401,ENST00000222005,sp|Q16543|CDC37_HUMAN
ENSG00000105404,ENST00000222008,sp|Q9UI14|PRAF1_HUMAN
ENSG00000105427,ENST00000222032,sp|Q9BYD5|CNFN_HUMAN
ENSG00000105428,ENST00000222033,sp|Q8WWF5|ZNRF4_HUMAN
ENSG00000105509,ENST00000222115,sp|Q92839|HYAS1_HUMAN
ENSG00000105514,ENST00000222120,sp|O95716|RAB3D_HUMAN
ENSG00000105516,ENST00000222122,sp|Q10586|DBP_HUMAN
ENSG00000187266,ENST00000222139,sp|P19235|EPOR_HUMAN
ENSG00000105538,ENST00000222145,sp|Q5U651|RAIN_HUMAN
ENSG00000105612,ENST00000222219,sp|O00115|DNS2A_HUMAN
ENSG00000105617,ENST00000222224,sp|Q96BZ8|LENG1_HUMAN
ENSG00000105640,ENST00000222247,sp|Q02543|RL18A_HUMAN
ENSG00000105641,ENST00000222248,sp|Q92911|SC5A5_HUMAN
ENSG00000105643,ENST00000222250,sp|Q8TBH0|ARRD2_HUMAN
ENSG00000105647,ENST00000222254,sp|O00459|P85B_HUMAN
ENSG00000105649,ENST00000222256,sp|P20336|RAB3A_HUMAN
ENSG00000205155,ENST00000222266,sp|Q9NZ42|PEN2_HUMAN
ENSG00000105664,ENST00000222271,sp|P49747|COMP_HUMAN
ENSG00000105668,ENST00000222275,sp|O00322|UPK1A_HUMAN
ENSG00000105677,ENST00000222284,sp|Q9BVK8|TM147_HUMAN
ENSG00000105679,ENST00000222286,sp|O14556|G3PT_HUMAN
ENSG00000105698,ENST00000222305,sp|Q15853|USF2_HUMAN
ENSG00000105722,ENST00000222329,sp|P50548|ERF_HUMAN
ENSG00000105723,ENST00000222330,sp|P49840|GSK3A_HUMAN
ENSG00000105738,ENST00000222345,sp|O60292|SI1L3_HUMAN
ENSG00000105767,ENST00000222374,sp|Q8NFZ8|CADM4_HUMAN
ENSG00000005421,ENST00000222381,sp|P27169|PON1_HUMAN
ENSG00000285292,ENST00000222388,sp|Q9UG63|ABCF2_HUMAN
ENSG00000019991,ENST00000222390,sp|P14210|HGF_HUMAN
ENSG00000091136,ENST00000222399,sp|P07942|LAMB1_HUMAN
ENSG00000078967,ENST00000222402,sp|Q9Y2X8|UB2D4_HUMAN
ENSG00000002745,ENST00000222462,sp|Q9UBV4|WNT16_HUMAN
ENSG00000158516,ENST00000222481,sp|P48052|CBPA2_HUMAN
ENSG00000128510,ENST00000222482,sp|Q9UI42|CBPA4_HUMAN
ENSG00000105793,ENST00000222511,sp|A4D1E9|GTPBA_HUMAN
ENSG00000105825,ENST00000222543,sp|P48307|TFPI2_HUMAN
ENSG00000105829,ENST00000222547,sp|O15155|BET1_HUMAN
ENSG00000105835,ENST00000222553,sp|P43490|NAMPT_HUMAN
ENSG00000105849,ENST00000222567,sp|Q3B726|RPA43_HUMAN
ENSG00000105854,ENST00000222572,sp|Q15165|PON2_HUMAN
ENSG00000105855,ENST00000222573,sp|P26012|ITB8_HUMAN
ENSG00000105866,ENST00000222584,sp|Q02446|SP4_HUMAN
ENSG00000105926,ENST00000222644,sp|Q9NZW5|PALS2_HUMAN
ENSG00000105953,ENST00000222673,sp|Q02218|ODO1_HUMAN
ENSG00000105954,ENST00000222674,sp|Q9HCQ7|NPVF_HUMAN
ENSG00000105971,ENST00000222693,sp|P51636|CAV2_HUMAN
ENSG00000105996,ENST00000222718,sp|O43364|HXA2_HUMAN
ENSG00000106003,ENST00000222725,sp|Q8NES3|LFNG_HUMAN
ENSG00000106004,ENST00000222726,sp|P20719|HXA5_HUMAN
ENSG00000106006,ENST00000222728,sp|P31267|HXA6_HUMAN
ENSG00000106025,ENST00000222747,sp|O95859|TSN12_HUMAN
ENSG00000106069,ENST00000222792,sp|P52757|CHIO_HUMAN
ENSG00000106077,ENST00000222800,sp|Q8NFV4|ABHDB_HUMAN
ENSG00000106080,ENST00000222803,sp|Q9NWM8|FKB14_HUMAN
ENSG00000106089,ENST00000222812,sp|Q16623|STX1A_HUMAN
ENSG00000106100,ENST00000222823,sp|Q9Y239|NOD1_HUMAN
ENSG00000106178,ENST00000222902,sp|O00175|CCL24_HUMAN
ENSG00000106244,ENST00000350498,sp|Q13442|HAP28_HUMAN
ENSG00000106258,ENST00000222982,sp|P20815|CP3A5_HUMAN
ENSG00000106266,ENST00000222990,sp|Q9Y5X2|SNX8_HUMAN
ENSG00000106299,ENST00000223023,sp|O00401|WASL_HUMAN
ENSG00000106302,ENST00000223026,sp|Q2M3T9|HYAL4_HUMAN
ENSG00000106305,ENST00000223029,sp|Q13155|AIMP2_HUMAN
ENSG00000106327,ENST00000223051,sp|Q9UP52|TFR2_HUMAN
ENSG00000106330,ENST00000223054,sp|O75425|MSPD3_HUMAN
ENSG00000106333,ENST00000223061,sp|Q15113|PCOC1_HUMAN
ENSG00000106344,ENST00000223073,sp|Q9NW13|RBM28_HUMAN
ENSG00000106366,ENST00000223095,sp|P05121|PAI1_HUMAN
ENSG00000106384,ENST00000223114,sp|Q86VF5|MOGT3_HUMAN
ENSG00000106397,ENST00000223127,sp|O60568|PLOD3_HUMAN
ENSG00000106399,ENST00000223129,sp|P35244|RFA3_HUMAN
ENSG00000214253,ENST00000223136,sp|Q9Y3D6|FIS1_HUMAN
ENSG00000106415,ENST00000223145,sp|Q86VQ1|GLCI1_HUMAN
ENSG00000106436,ENST00000223167,sp|Q9BUA6|MYL10_HUMAN
ENSG00000106459,ENST00000223190,sp|Q16656|NRF1_HUMAN
ENSG00000106477,ENST00000223208,sp|Q9BYV8|CEP41_HUMAN
ENSG00000106479,ENST00000223210,sp|O60290|ZN862_HUMAN
ENSG00000106538,ENST00000223271,sp|Q99969|RARR2_HUMAN
ENSG00000241127,ENST00000223273,sp|Q9NRH1|YAE1_HUMAN
ENSG00000106560,ENST00000223293,sp|Q9UG22|GIMA2_HUMAN
ENSG00000106588,ENST00000223321,sp|P25787|PSA2_HUMAN
ENSG00000106591,ENST00000223324,sp|Q9BYC8|RM32_HUMAN
ENSG00000106624,ENST00000223357,sp|Q8IUX7|AEBP1_HUMAN
ENSG00000106631,ENST00000223364,sp|Q01449|MLRA_HUMAN
ENSG00000106635,ENST00000223368,sp|Q9BQE9|BCL7B_HUMAN
ENSG00000106636,ENST00000223369,sp|O15498|YKT6_HUMAN
ENSG00000106665,ENST00000223398,sp|Q9UDT6|CLIP2_HUMAN
ENSG00000081386,ENST00000223428,sp|Q9Y2H8|ZN510_HUMAN
ENSG00000229809,ENST00000223459,sp|P0C7X2|ZN688_HUMAN
ENSG00000086065,ENST00000223500,sp|Q9NZZ3|CHMP5_HUMAN
ENSG00000106803,ENST00000223641,sp|P60468|SC61B_HUMAN
ENSG00000106804,ENST00000223642,sp|P01031|CO5_HUMAN
ENSG00000106952,ENST00000223795,sp|P32971|TNFL8_HUMAN
ENSG00000107018,ENST00000223862,sp|P04808|REL1_HUMAN
ENSG00000107020,ENST00000223864,sp|Q9HBL7|PLRKT_HUMAN
ENSG00000107105,ENST00000223951,sp|Q12926|ELAV2_HUMAN
ENSG00000107223,ENST00000224073,sp|O60869|EDF1_HUMAN
ENSG00000107290,ENST00000224140,sp|Q7Z333|SETX_HUMAN
ENSG00000095585,ENST00000224337,sp|Q8WV28|BLNK_HUMAN
ENSG00000095596,ENST00000224356,sp|O43174|CP26A_HUMAN
ENSG00000107736,ENST00000224721,sp|Q9H251|CAD23_HUMAN
ENSG00000107796,ENST00000224784,sp|P62736|ACTA_HUMAN
ENSG00000107959,ENST00000224949,sp|Q5JRX3|PREP_HUMAN
ENSG00000107960,ENST00000224950,sp|Q9H668|STN1_HUMAN
ENSG00000108176,ENST00000225171,sp|Q9UKB3|DJC12_HUMAN
ENSG00000108179,ENST00000225174,sp|P30405|PPIF_HUMAN
ENSG00000108239,ENST00000225235,sp|O60347|TBC12_HUMAN
ENSG00000005381,ENST00000225275,sp|P05164|PERM_HUMAN
ENSG00000070731,ENST00000225276,sp|Q9UJ37|SIA7B_HUMAN
ENSG00000005100,ENST00000225296,sp|Q9H6R0|DHX33_HUMAN
ENSG00000011260,ENST00000225298,sp|Q9Y5J1|UTP18_HUMAN
ENSG00000013306,ENST00000225308,sp|Q9BZJ4|S2539_HUMAN
